Code,Treatment,Repet,Tree,Date,Sprout,Aphids,Block,TreeCode
D5121,D,05,01,2,1,0,Block_2,D0501
D5122,D,05,01,2,2,0,Block_2,D0501
D5123,D,05,01,2,3,0,Block_2,D0501
D5124,D,05,01,2,4,0,Block_2,D0501
D5125,D,05,01,2,5,0,Block_2,D0501
D5126,D,05,01,2,6,0,Block_2,D0501
D5127,D,05,01,2,7,0,Block_2,D0501
D5128,D,05,01,2,8,0,Block_2,D0501
D5129,D,05,01,2,9,0,Block_2,D0501
D51210,D,05,01,2,10,0,Block_2,D0501
D5131,D,05,01,3,1,0,Block_2,D0501
D5132,D,05,01,3,2,0,Block_2,D0501
D5133,D,05,01,3,3,0,Block_2,D0501
D5134,D,05,01,3,4,0,Block_2,D0501
D5135,D,05,01,3,5,0,Block_2,D0501
D5136,D,05,01,3,6,0,Block_2,D0501
D5137,D,05,01,3,7,0,Block_2,D0501
D5138,D,05,01,3,8,0,Block_2,D0501
D5139,D,05,01,3,9,0,Block_2,D0501
D51310,D,05,01,3,10,0,Block_2,D0501
D5211,D,05,02,1,1,0,Block_2,D0502
D5212,D,05,02,1,2,0,Block_2,D0502
D5213,D,05,02,1,3,0,Block_2,D0502
D5214,D,05,02,1,4,0,Block_2,D0502
D5215,D,05,02,1,5,0,Block_2,D0502
D5216,D,05,02,1,6,0,Block_2,D0502
D5217,D,05,02,1,7,0,Block_2,D0502
D5218,D,05,02,1,8,0,Block_2,D0502
D5219,D,05,02,1,9,0,Block_2,D0502
D52110,D,05,02,1,10,0,Block_2,D0502
D5221,D,05,02,2,1,0,Block_2,D0502
D5222,D,05,02,2,2,0,Block_2,D0502
D5223,D,05,02,2,3,0,Block_2,D0502
D5224,D,05,02,2,4,0,Block_2,D0502
D5225,D,05,02,2,5,0,Block_2,D0502
D5226,D,05,02,2,6,0,Block_2,D0502
D5227,D,05,02,2,7,0,Block_2,D0502
D5228,D,05,02,2,8,0,Block_2,D0502
D5229,D,05,02,2,9,0,Block_2,D0502
D52210,D,05,02,2,10,0,Block_2,D0502
D5231,D,05,02,3,1,0,Block_2,D0502
D5232,D,05,02,3,2,0,Block_2,D0502
D5233,D,05,02,3,3,0,Block_2,D0502
D5234,D,05,02,3,4,0,Block_2,D0502
D5235,D,05,02,3,5,0,Block_2,D0502
D5236,D,05,02,3,6,0,Block_2,D0502
D5237,D,05,02,3,7,0,Block_2,D0502
D5238,D,05,02,3,8,0,Block_2,D0502
D5239,D,05,02,3,9,0,Block_2,D0502
D52310,D,05,02,3,10,0,Block_2,D0502
D6111,D,06,01,1,1,0,Block_2,D0601
D6112,D,06,01,1,2,0,Block_2,D0601
D6113,D,06,01,1,3,0,Block_2,D0601
D6114,D,06,01,1,4,0,Block_2,D0601
D6115,D,06,01,1,5,0,Block_2,D0601
D6116,D,06,01,1,6,0,Block_2,D0601
D6117,D,06,01,1,7,0,Block_2,D0601
D6118,D,06,01,1,8,0,Block_2,D0601
D6119,D,06,01,1,9,0,Block_2,D0601
D61110,D,06,01,1,10,0,Block_2,D0601
D6121,D,06,01,2,1,0,Block_2,D0601
D6122,D,06,01,2,2,0,Block_2,D0601
D6123,D,06,01,2,3,0,Block_2,D0601
D6124,D,06,01,2,4,0,Block_2,D0601
D6125,D,06,01,2,5,0,Block_2,D0601
D6126,D,06,01,2,6,0,Block_2,D0601
D6127,D,06,01,2,7,0,Block_2,D0601
D6128,D,06,01,2,8,0,Block_2,D0601
D6129,D,06,01,2,9,0,Block_2,D0601
D61210,D,06,01,2,10,0,Block_2,D0601
D6131,D,06,01,3,1,0,Block_2,D0601
D6132,D,06,01,3,2,0,Block_2,D0601
D6133,D,06,01,3,3,0,Block_2,D0601
D6134,D,06,01,3,4,0,Block_2,D0601
D6135,D,06,01,3,5,0,Block_2,D0601
D6136,D,06,01,3,6,0,Block_2,D0601
D6137,D,06,01,3,7,0,Block_2,D0601
D6138,D,06,01,3,8,0,Block_2,D0601
D6139,D,06,01,3,9,0,Block_2,D0601
D61310,D,06,01,3,10,0,Block_2,D0601
D6211,D,06,02,1,1,0,Block_2,D0602
D6212,D,06,02,1,2,0,Block_2,D0602
D6213,D,06,02,1,3,0,Block_2,D0602
D6214,D,06,02,1,4,0,Block_2,D0602
D6215,D,06,02,1,5,0,Block_2,D0602
D6216,D,06,02,1,6,0,Block_2,D0602
D6217,D,06,02,1,7,0,Block_2,D0602
D6218,D,06,02,1,8,0,Block_2,D0602
D6219,D,06,02,1,9,0,Block_2,D0602
D62110,D,06,02,1,10,0,Block_2,D0602
D6221,D,06,02,2,1,0,Block_2,D0602
D6222,D,06,02,2,2,0,Block_2,D0602
D6223,D,06,02,2,3,0,Block_2,D0602
D6224,D,06,02,2,4,0,Block_2,D0602
D6225,D,06,02,2,5,0,Block_2,D0602
D6226,D,06,02,2,6,0,Block_2,D0602
D6227,D,06,02,2,7,0,Block_2,D0602
D6228,D,06,02,2,8,0,Block_2,D0602
D6229,D,06,02,2,9,0,Block_2,D0602
D62210,D,06,02,2,10,0,Block_2,D0602
D6231,D,06,02,3,1,0,Block_2,D0602
D6232,D,06,02,3,2,0,Block_2,D0602
D6233,D,06,02,3,3,0,Block_2,D0602
D6234,D,06,02,3,4,0,Block_2,D0602
D6235,D,06,02,3,5,0,Block_2,D0602
D6236,D,06,02,3,6,0,Block_2,D0602
D6237,D,06,02,3,7,0,Block_2,D0602
D6238,D,06,02,3,8,0,Block_2,D0602
D6239,D,06,02,3,9,0,Block_2,D0602
D62310,D,06,02,3,10,0,Block_2,D0602
D7111,D,07,01,1,1,0,Block_2,D0701
D7112,D,07,01,1,2,0,Block_2,D0701
D7113,D,07,01,1,3,0,Block_2,D0701
D7114,D,07,01,1,4,0,Block_2,D0701
D7115,D,07,01,1,5,0,Block_2,D0701
D7116,D,07,01,1,6,0,Block_2,D0701
D7117,D,07,01,1,7,0,Block_2,D0701
D7118,D,07,01,1,8,0,Block_2,D0701
D7119,D,07,01,1,9,0,Block_2,D0701
D71110,D,07,01,1,10,0,Block_2,D0701
D7121,D,07,01,2,1,0,Block_2,D0701
D7122,D,07,01,2,2,0,Block_2,D0701
D7123,D,07,01,2,3,0,Block_2,D0701
D7124,D,07,01,2,4,0,Block_2,D0701
D7125,D,07,01,2,5,0,Block_2,D0701
D7126,D,07,01,2,6,0,Block_2,D0701
D7127,D,07,01,2,7,1,Block_2,D0701
D7128,D,07,01,2,8,0,Block_2,D0701
D7129,D,07,01,2,9,0,Block_2,D0701
D71210,D,07,01,2,10,0,Block_2,D0701
D7131,D,07,01,3,1,0,Block_2,D0701
D7132,D,07,01,3,2,0,Block_2,D0701
D7133,D,07,01,3,3,0,Block_2,D0701
D7134,D,07,01,3,4,0,Block_2,D0701
D7135,D,07,01,3,5,0,Block_2,D0701
D7136,D,07,01,3,6,0,Block_2,D0701
D7137,D,07,01,3,7,0,Block_2,D0701
D7138,D,07,01,3,8,0,Block_2,D0701
D7139,D,07,01,3,9,0,Block_2,D0701
D71310,D,07,01,3,10,0,Block_2,D0701
D7211,D,07,02,1,1,0,Block_2,D0702
D7212,D,07,02,1,2,0,Block_2,D0702
D7213,D,07,02,1,3,0,Block_2,D0702
D7214,D,07,02,1,4,0,Block_2,D0702
D7215,D,07,02,1,5,0,Block_2,D0702
D7216,D,07,02,1,6,0,Block_2,D0702
D7217,D,07,02,1,7,0,Block_2,D0702
D7218,D,07,02,1,8,0,Block_2,D0702
D7219,D,07,02,1,9,0,Block_2,D0702
D72110,D,07,02,1,10,0,Block_2,D0702
D7221,D,07,02,2,1,0,Block_2,D0702
D7222,D,07,02,2,2,0,Block_2,D0702
D7223,D,07,02,2,3,0,Block_2,D0702
D7224,D,07,02,2,4,0,Block_2,D0702
D7225,D,07,02,2,5,0,Block_2,D0702
D7226,D,07,02,2,6,0,Block_2,D0702
D7227,D,07,02,2,7,0,Block_2,D0702
D7228,D,07,02,2,8,0,Block_2,D0702
D7229,D,07,02,2,9,0,Block_2,D0702
D72210,D,07,02,2,10,1,Block_2,D0702
D7231,D,07,02,3,1,0,Block_2,D0702
D7232,D,07,02,3,2,0,Block_2,D0702
D7233,D,07,02,3,3,0,Block_2,D0702
D7234,D,07,02,3,4,0,Block_2,D0702
D7235,D,07,02,3,5,0,Block_2,D0702
D7236,D,07,02,3,6,0,Block_2,D0702
D7237,D,07,02,3,7,0,Block_2,D0702
D7238,D,07,02,3,8,0,Block_2,D0702
D7239,D,07,02,3,9,0,Block_2,D0702
D72310,D,07,02,3,10,0,Block_2,D0702
D8111,D,08,01,1,1,0,Block_3,D0801
D8112,D,08,01,1,2,0,Block_3,D0801
D8113,D,08,01,1,3,0,Block_3,D0801
D8114,D,08,01,1,4,0,Block_3,D0801
D8115,D,08,01,1,5,0,Block_3,D0801
D8116,D,08,01,1,6,0,Block_3,D0801
D8117,D,08,01,1,7,0,Block_3,D0801
D8118,D,08,01,1,8,0,Block_3,D0801
D8119,D,08,01,1,9,0,Block_3,D0801
D81110,D,08,01,1,10,0,Block_3,D0801
D8121,D,08,01,2,1,0,Block_3,D0801
D8122,D,08,01,2,2,0,Block_3,D0801
D8123,D,08,01,2,3,0,Block_3,D0801
D8124,D,08,01,2,4,0,Block_3,D0801
D8125,D,08,01,2,5,0,Block_3,D0801
D8126,D,08,01,2,6,0,Block_3,D0801
D8127,D,08,01,2,7,0,Block_3,D0801
D8128,D,08,01,2,8,0,Block_3,D0801
D8129,D,08,01,2,9,0,Block_3,D0801
D81210,D,08,01,2,10,0,Block_3,D0801
D8131,D,08,01,3,1,0,Block_3,D0801
D8132,D,08,01,3,2,0,Block_3,D0801
D8133,D,08,01,3,3,0,Block_3,D0801
D8134,D,08,01,3,4,0,Block_3,D0801
D8135,D,08,01,3,5,0,Block_3,D0801
D8136,D,08,01,3,6,0,Block_3,D0801
D8137,D,08,01,3,7,0,Block_3,D0801
D8138,D,08,01,3,8,0,Block_3,D0801
D8139,D,08,01,3,9,0,Block_3,D0801
D81310,D,08,01,3,10,0,Block_3,D0801
D8211,D,08,02,1,1,0,Block_3,D0802
D8212,D,08,02,1,2,0,Block_3,D0802
D8213,D,08,02,1,3,0,Block_3,D0802
D8214,D,08,02,1,4,0,Block_3,D0802
D8215,D,08,02,1,5,0,Block_3,D0802
D8216,D,08,02,1,6,0,Block_3,D0802
D8217,D,08,02,1,7,0,Block_3,D0802
D8218,D,08,02,1,8,0,Block_3,D0802
D8219,D,08,02,1,9,0,Block_3,D0802
D82110,D,08,02,1,10,0,Block_3,D0802
D8221,D,08,02,2,1,0,Block_3,D0802
D8222,D,08,02,2,2,0,Block_3,D0802
D8223,D,08,02,2,3,0,Block_3,D0802
D8224,D,08,02,2,4,1,Block_3,D0802
D8225,D,08,02,2,5,0,Block_3,D0802
D8226,D,08,02,2,6,0,Block_3,D0802
D8227,D,08,02,2,7,0,Block_3,D0802
D8228,D,08,02,2,8,0,Block_3,D0802
D8229,D,08,02,2,9,0,Block_3,D0802
D82210,D,08,02,2,10,0,Block_3,D0802
D8231,D,08,02,3,1,0,Block_3,D0802
D8232,D,08,02,3,2,0,Block_3,D0802
D8233,D,08,02,3,3,0,Block_3,D0802
D8234,D,08,02,3,4,0,Block_3,D0802
D8235,D,08,02,3,5,0,Block_3,D0802
D8236,D,08,02,3,6,0,Block_3,D0802
D8237,D,08,02,3,7,0,Block_3,D0802
D8238,D,08,02,3,8,0,Block_3,D0802
D8239,D,08,02,3,9,0,Block_3,D0802
D82310,D,08,02,3,10,0,Block_3,D0802
D9111,D,09,01,1,1,0,Block_3,D0901
D9112,D,09,01,1,2,0,Block_3,D0901
D9113,D,09,01,1,3,0,Block_3,D0901
D9114,D,09,01,1,4,0,Block_3,D0901
D9115,D,09,01,1,5,0,Block_3,D0901
D9116,D,09,01,1,6,0,Block_3,D0901
D9117,D,09,01,1,7,0,Block_3,D0901
D9118,D,09,01,1,8,0,Block_3,D0901
D9119,D,09,01,1,9,0,Block_3,D0901
D91110,D,09,01,1,10,0,Block_3,D0901
D9121,D,09,01,2,1,0,Block_3,D0901
D9122,D,09,01,2,2,0,Block_3,D0901
D9123,D,09,01,2,3,0,Block_3,D0901
D9124,D,09,01,2,4,0,Block_3,D0901
D9125,D,09,01,2,5,0,Block_3,D0901
D9126,D,09,01,2,6,0,Block_3,D0901
D9127,D,09,01,2,7,0,Block_3,D0901
D9128,D,09,01,2,8,0,Block_3,D0901
D9129,D,09,01,2,9,0,Block_3,D0901
D91210,D,09,01,2,10,0,Block_3,D0901
D9131,D,09,01,3,1,0,Block_3,D0901
D9132,D,09,01,3,2,0,Block_3,D0901
D9133,D,09,01,3,3,0,Block_3,D0901
D9134,D,09,01,3,4,0,Block_3,D0901
D9135,D,09,01,3,5,0,Block_3,D0901
D9136,D,09,01,3,6,0,Block_3,D0901
D9137,D,09,01,3,7,0,Block_3,D0901
D9138,D,09,01,3,8,0,Block_3,D0901
D9139,D,09,01,3,9,0,Block_3,D0901
D91310,D,09,01,3,10,0,Block_3,D0901
D9211,D,09,02,1,1,0,Block_3,D0902
D9212,D,09,02,1,2,0,Block_3,D0902
D9213,D,09,02,1,3,0,Block_3,D0902
D9214,D,09,02,1,4,0,Block_3,D0902
D9215,D,09,02,1,5,0,Block_3,D0902
D9216,D,09,02,1,6,0,Block_3,D0902
D9217,D,09,02,1,7,0,Block_3,D0902
D9218,D,09,02,1,8,0,Block_3,D0902
D9219,D,09,02,1,9,0,Block_3,D0902
D92110,D,09,02,1,10,0,Block_3,D0902
D9221,D,09,02,2,1,0,Block_3,D0902
D9222,D,09,02,2,2,0,Block_3,D0902
D9223,D,09,02,2,3,0,Block_3,D0902
D9224,D,09,02,2,4,0,Block_3,D0902
D9225,D,09,02,2,5,0,Block_3,D0902
D9226,D,09,02,2,6,0,Block_3,D0902
D9227,D,09,02,2,7,0,Block_3,D0902
D9228,D,09,02,2,8,1,Block_3,D0902
D9229,D,09,02,2,9,0,Block_3,D0902
D92210,D,09,02,2,10,0,Block_3,D0902
D9231,D,09,02,3,1,0,Block_3,D0902
D9232,D,09,02,3,2,0,Block_3,D0902
D9233,D,09,02,3,3,0,Block_3,D0902
D9234,D,09,02,3,4,0,Block_3,D0902
D9235,D,09,02,3,5,0,Block_3,D0902
D9236,D,09,02,3,6,0,Block_3,D0902
D9237,D,09,02,3,7,0,Block_3,D0902
D9238,D,09,02,3,8,0,Block_3,D0902
D9239,D,09,02,3,9,0,Block_3,D0902
D92310,D,09,02,3,10,0,Block_3,D0902
D10111,D,10,01,1,1,0,Block_3,D1001
D10112,D,10,01,1,2,0,Block_3,D1001
D10113,D,10,01,1,3,0,Block_3,D1001
D10114,D,10,01,1,4,0,Block_3,D1001
D10115,D,10,01,1,5,0,Block_3,D1001
D10116,D,10,01,1,6,0,Block_3,D1001
D10117,D,10,01,1,7,0,Block_3,D1001
D10118,D,10,01,1,8,0,Block_3,D1001
D10119,D,10,01,1,9,0,Block_3,D1001
D101110,D,10,01,1,10,0,Block_3,D1001
D10121,D,10,01,2,1,0,Block_3,D1001
D10122,D,10,01,2,2,0,Block_3,D1001
D10123,D,10,01,2,3,0,Block_3,D1001
D10124,D,10,01,2,4,0,Block_3,D1001
D10125,D,10,01,2,5,0,Block_3,D1001
D10126,D,10,01,2,6,0,Block_3,D1001
D10127,D,10,01,2,7,0,Block_3,D1001
D10128,D,10,01,2,8,0,Block_3,D1001
D10129,D,10,01,2,9,0,Block_3,D1001
D101210,D,10,01,2,10,0,Block_3,D1001
D10131,D,10,01,3,1,0,Block_3,D1001
D10132,D,10,01,3,2,0,Block_3,D1001
D10133,D,10,01,3,3,1,Block_3,D1001
D10134,D,10,01,3,4,1,Block_3,D1001
D10135,D,10,01,3,5,0,Block_3,D1001
D10136,D,10,01,3,6,0,Block_3,D1001
D10137,D,10,01,3,7,0,Block_3,D1001
D10138,D,10,01,3,8,0,Block_3,D1001
D10139,D,10,01,3,9,0,Block_3,D1001
D101310,D,10,01,3,10,0,Block_3,D1001
D10211,D,10,02,1,1,0,Block_3,D1002
D10212,D,10,02,1,2,0,Block_3,D1002
D10213,D,10,02,1,3,0,Block_3,D1002
D10214,D,10,02,1,4,0,Block_3,D1002
D10215,D,10,02,1,5,0,Block_3,D1002
D10216,D,10,02,1,6,0,Block_3,D1002
D10217,D,10,02,1,7,0,Block_3,D1002
D10218,D,10,02,1,8,0,Block_3,D1002
D10219,D,10,02,1,9,0,Block_3,D1002
D102110,D,10,02,1,10,0,Block_3,D1002
D10221,D,10,02,2,1,0,Block_3,D1002
D10222,D,10,02,2,2,0,Block_3,D1002
D10223,D,10,02,2,3,0,Block_3,D1002
D10224,D,10,02,2,4,0,Block_3,D1002
D10225,D,10,02,2,5,0,Block_3,D1002
D10226,D,10,02,2,6,0,Block_3,D1002
D10227,D,10,02,2,7,0,Block_3,D1002
D10228,D,10,02,2,8,0,Block_3,D1002
D10229,D,10,02,2,9,0,Block_3,D1002
D102210,D,10,02,2,10,0,Block_3,D1002
D10231,D,10,02,3,1,0,Block_3,D1002
D10232,D,10,02,3,2,0,Block_3,D1002
D10233,D,10,02,3,3,0,Block_3,D1002
D10234,D,10,02,3,4,0,Block_3,D1002
D10235,D,10,02,3,5,0,Block_3,D1002
D10236,D,10,02,3,6,0,Block_3,D1002
D10237,D,10,02,3,7,0,Block_3,D1002
D10238,D,10,02,3,8,0,Block_3,D1002
D10239,D,10,02,3,9,0,Block_3,D1002
D102310,D,10,02,3,10,0,Block_3,D1002
D11111,D,11,01,1,1,0,Block_3,D1101
D11112,D,11,01,1,2,0,Block_3,D1101
D11113,D,11,01,1,3,0,Block_3,D1101
D11114,D,11,01,1,4,0,Block_3,D1101
D11115,D,11,01,1,5,0,Block_3,D1101
D11116,D,11,01,1,6,0,Block_3,D1101
D11117,D,11,01,1,7,0,Block_3,D1101
D11118,D,11,01,1,8,0,Block_3,D1101
D11119,D,11,01,1,9,0,Block_3,D1101
D111110,D,11,01,1,10,0,Block_3,D1101
D11121,D,11,01,2,1,0,Block_3,D1101
D11122,D,11,01,2,2,0,Block_3,D1101
D11123,D,11,01,2,3,0,Block_3,D1101
D11124,D,11,01,2,4,0,Block_3,D1101
D11125,D,11,01,2,5,0,Block_3,D1101
D11126,D,11,01,2,6,0,Block_3,D1101
D11127,D,11,01,2,7,0,Block_3,D1101
D11128,D,11,01,2,8,0,Block_3,D1101
D11129,D,11,01,2,9,0,Block_3,D1101
D111210,D,11,01,2,10,0,Block_3,D1101
D11131,D,11,01,3,1,0,Block_3,D1101
D11132,D,11,01,3,2,0,Block_3,D1101
D11133,D,11,01,3,3,0,Block_3,D1101
D11134,D,11,01,3,4,0,Block_3,D1101
D11135,D,11,01,3,5,0,Block_3,D1101
D11136,D,11,01,3,6,0,Block_3,D1101
D11137,D,11,01,3,7,0,Block_3,D1101
D11138,D,11,01,3,8,1,Block_3,D1101
D11139,D,11,01,3,9,1,Block_3,D1101
D111310,D,11,01,3,10,0,Block_3,D1101
D11211,D,11,02,1,1,0,Block_3,D1102
D11212,D,11,02,1,2,0,Block_3,D1102
D11213,D,11,02,1,3,0,Block_3,D1102
D11214,D,11,02,1,4,0,Block_3,D1102
D11215,D,11,02,1,5,0,Block_3,D1102
D11216,D,11,02,1,6,0,Block_3,D1102
D11217,D,11,02,1,7,0,Block_3,D1102
D11218,D,11,02,1,8,0,Block_3,D1102
D11219,D,11,02,1,9,0,Block_3,D1102
D112110,D,11,02,1,10,0,Block_3,D1102
D11221,D,11,02,2,1,0,Block_3,D1102
D11222,D,11,02,2,2,0,Block_3,D1102
D11223,D,11,02,2,3,0,Block_3,D1102
D11224,D,11,02,2,4,0,Block_3,D1102
D11225,D,11,02,2,5,0,Block_3,D1102
D11226,D,11,02,2,6,0,Block_3,D1102
D11227,D,11,02,2,7,0,Block_3,D1102
D11228,D,11,02,2,8,0,Block_3,D1102
D11229,D,11,02,2,9,0,Block_3,D1102
D112210,D,11,02,2,10,0,Block_3,D1102
D11231,D,11,02,3,1,0,Block_3,D1102
D11232,D,11,02,3,2,0,Block_3,D1102
D11233,D,11,02,3,3,0,Block_3,D1102
D11234,D,11,02,3,4,0,Block_3,D1102
D11235,D,11,02,3,5,0,Block_3,D1102
D11236,D,11,02,3,6,0,Block_3,D1102
D11237,D,11,02,3,7,0,Block_3,D1102
D11238,D,11,02,3,8,0,Block_3,D1102
D11239,D,11,02,3,9,0,Block_3,D1102
D112310,D,11,02,3,10,0,Block_3,D1102
E1111,E,01,01,1,1,1,Block_1,E0101
E1112,E,01,01,1,2,0,Block_1,E0101
E1113,E,01,01,1,3,1,Block_1,E0101
E1114,E,01,01,1,4,0,Block_1,E0101
E1115,E,01,01,1,5,0,Block_1,E0101
E1116,E,01,01,1,6,0,Block_1,E0101
E1117,E,01,01,1,7,0,Block_1,E0101
E1118,E,01,01,1,8,0,Block_1,E0101
E1119,E,01,01,1,9,1,Block_1,E0101
E11110,E,01,01,1,10,0,Block_1,E0101
E1121,E,01,01,2,1,0,Block_1,E0101
E1122,E,01,01,2,2,0,Block_1,E0101
E1123,E,01,01,2,3,0,Block_1,E0101
E1124,E,01,01,2,4,0,Block_1,E0101
E1125,E,01,01,2,5,0,Block_1,E0101
E1126,E,01,01,2,6,0,Block_1,E0101
E1127,E,01,01,2,7,0,Block_1,E0101
E1128,E,01,01,2,8,0,Block_1,E0101
E1129,E,01,01,2,9,0,Block_1,E0101
E11210,E,01,01,2,10,0,Block_1,E0101
E1131,E,01,01,3,1,0,Block_1,E0101
E1132,E,01,01,3,2,0,Block_1,E0101
E1133,E,01,01,3,3,0,Block_1,E0101
E1134,E,01,01,3,4,1,Block_1,E0101
E1135,E,01,01,3,5,0,Block_1,E0101
E1136,E,01,01,3,6,0,Block_1,E0101
E1137,E,01,01,3,7,0,Block_1,E0101
E1138,E,01,01,3,8,1,Block_1,E0101
E1139,E,01,01,3,9,0,Block_1,E0101
E11310,E,01,01,3,10,0,Block_1,E0101
E1211,E,01,02,1,1,0,Block_1,E0102
E1212,E,01,02,1,2,0,Block_1,E0102
E1213,E,01,02,1,3,0,Block_1,E0102
E1214,E,01,02,1,4,0,Block_1,E0102
E1215,E,01,02,1,5,0,Block_1,E0102
E1216,E,01,02,1,6,1,Block_1,E0102
E1217,E,01,02,1,7,1,Block_1,E0102
E1218,E,01,02,1,8,0,Block_1,E0102
E1219,E,01,02,1,9,0,Block_1,E0102
E12110,E,01,02,1,10,0,Block_1,E0102
E1221,E,01,02,2,1,0,Block_1,E0102
E1222,E,01,02,2,2,0,Block_1,E0102
E1223,E,01,02,2,3,0,Block_1,E0102
E1224,E,01,02,2,4,0,Block_1,E0102
E1225,E,01,02,2,5,0,Block_1,E0102
E1226,E,01,02,2,6,0,Block_1,E0102
E1227,E,01,02,2,7,0,Block_1,E0102
E1228,E,01,02,2,8,0,Block_1,E0102
E1229,E,01,02,2,9,0,Block_1,E0102
E12210,E,01,02,2,10,0,Block_1,E0102
E1231,E,01,02,3,1,0,Block_1,E0102
E1232,E,01,02,3,2,0,Block_1,E0102
E1233,E,01,02,3,3,0,Block_1,E0102
E1234,E,01,02,3,4,0,Block_1,E0102
E1235,E,01,02,3,5,0,Block_1,E0102
E1236,E,01,02,3,6,0,Block_1,E0102
E1237,E,01,02,3,7,0,Block_1,E0102
E1238,E,01,02,3,8,0,Block_1,E0102
E1239,E,01,02,3,9,0,Block_1,E0102
E12310,E,01,02,3,10,0,Block_1,E0102
E2111,E,02,01,1,1,1,Block_1,E0201
E2112,E,02,01,1,2,0,Block_1,E0201
E2113,E,02,01,1,3,0,Block_1,E0201
E2114,E,02,01,1,4,0,Block_1,E0201
E2115,E,02,01,1,5,1,Block_1,E0201
E2116,E,02,01,1,6,0,Block_1,E0201
E2117,E,02,01,1,7,0,Block_1,E0201
E2118,E,02,01,1,8,0,Block_1,E0201
E2119,E,02,01,1,9,0,Block_1,E0201
E21110,E,02,01,1,10,0,Block_1,E0201
E2121,E,02,01,2,1,0,Block_1,E0201
E2122,E,02,01,2,2,0,Block_1,E0201
E2123,E,02,01,2,3,0,Block_1,E0201
E2124,E,02,01,2,4,0,Block_1,E0201
E2125,E,02,01,2,5,0,Block_1,E0201
E2126,E,02,01,2,6,0,Block_1,E0201
E2127,E,02,01,2,7,0,Block_1,E0201
E2128,E,02,01,2,8,0,Block_1,E0201
E2129,E,02,01,2,9,0,Block_1,E0201
E21210,E,02,01,2,10,0,Block_1,E0201
E2131,E,02,01,3,1,0,Block_1,E0201
E2132,E,02,01,3,2,0,Block_1,E0201
E2133,E,02,01,3,3,0,Block_1,E0201
E2134,E,02,01,3,4,0,Block_1,E0201
E2135,E,02,01,3,5,0,Block_1,E0201
E2136,E,02,01,3,6,0,Block_1,E0201
E2137,E,02,01,3,7,1,Block_1,E0201
E2138,E,02,01,3,8,0,Block_1,E0201
E2139,E,02,01,3,9,1,Block_1,E0201
E21310,E,02,01,3,10,0,Block_1,E0201
E2211,E,02,02,1,1,0,Block_1,E0202
E2212,E,02,02,1,2,0,Block_1,E0202
E2213,E,02,02,1,3,0,Block_1,E0202
E2214,E,02,02,1,4,0,Block_1,E0202
E2215,E,02,02,1,5,0,Block_1,E0202
E2216,E,02,02,1,6,0,Block_1,E0202
E2217,E,02,02,1,7,0,Block_1,E0202
E2218,E,02,02,1,8,0,Block_1,E0202
E2219,E,02,02,1,9,0,Block_1,E0202
E22110,E,02,02,1,10,0,Block_1,E0202
E2221,E,02,02,2,1,0,Block_1,E0202
E2222,E,02,02,2,2,0,Block_1,E0202
E2223,E,02,02,2,3,0,Block_1,E0202
E2224,E,02,02,2,4,0,Block_1,E0202
E2225,E,02,02,2,5,0,Block_1,E0202
E2226,E,02,02,2,6,0,Block_1,E0202
E2227,E,02,02,2,7,0,Block_1,E0202
E2228,E,02,02,2,8,0,Block_1,E0202
E2229,E,02,02,2,9,0,Block_1,E0202
E22210,E,02,02,2,10,0,Block_1,E0202
E2231,E,02,02,3,1,0,Block_1,E0202
E2232,E,02,02,3,2,0,Block_1,E0202
E2233,E,02,02,3,3,0,Block_1,E0202
E2234,E,02,02,3,4,1,Block_1,E0202
E2235,E,02,02,3,5,0,Block_1,E0202
E2236,E,02,02,3,6,0,Block_1,E0202
E2237,E,02,02,3,7,0,Block_1,E0202
E2238,E,02,02,3,8,0,Block_1,E0202
E2239,E,02,02,3,9,0,Block_1,E0202
E22310,E,02,02,3,10,0,Block_1,E0202
E3111,E,03,01,1,1,0,Block_1,E0301
E3112,E,03,01,1,2,0,Block_1,E0301
E3113,E,03,01,1,3,1,Block_1,E0301
E3114,E,03,01,1,4,1,Block_1,E0301
E3115,E,03,01,1,5,0,Block_1,E0301
E3116,E,03,01,1,6,0,Block_1,E0301
E3117,E,03,01,1,7,0,Block_1,E0301
E3118,E,03,01,1,8,1,Block_1,E0301
E3119,E,03,01,1,9,0,Block_1,E0301
E31110,E,03,01,1,10,0,Block_1,E0301
E3121,E,03,01,2,1,0,Block_1,E0301
E3122,E,03,01,2,2,0,Block_1,E0301
E3123,E,03,01,2,3,0,Block_1,E0301
E3124,E,03,01,2,4,0,Block_1,E0301
E3125,E,03,01,2,5,0,Block_1,E0301
E3126,E,03,01,2,6,0,Block_1,E0301
E3127,E,03,01,2,7,0,Block_1,E0301
E3128,E,03,01,2,8,0,Block_1,E0301
E3129,E,03,01,2,9,0,Block_1,E0301
E31210,E,03,01,2,10,0,Block_1,E0301
E3131,E,03,01,3,1,0,Block_1,E0301
E3132,E,03,01,3,2,1,Block_1,E0301
E3133,E,03,01,3,3,0,Block_1,E0301
E3134,E,03,01,3,4,0,Block_1,E0301
E3135,E,03,01,3,5,0,Block_1,E0301
E3136,E,03,01,3,6,1,Block_1,E0301
E3137,E,03,01,3,7,1,Block_1,E0301
E3138,E,03,01,3,8,0,Block_1,E0301
